Date,Pptn,Temp,Wind_speed,PET,Q,TP_catch,chl-a_lake,TP_lake,colour_lake,PTI,Biovolume,CyanoBiovol,colour_van1,chl-a_van1,TP_van1,rel_res_time,Rain_day,Pptn_intense,Wind_under_Q0.1,Wind_under_Q0.2,Wind_under_Q0.3,Wind_under_Q0.4,Wind_under_Q0.5,Wind_over_Q0.5,Wind_over_Q0.6,Wind_over_Q0.7,Wind_over_Q0.8,Wind_over_Q0.9,status_TP_lake,status_chl-a_lake,status_CyanoBiovol,Pptn_lag1M,Temp_lag1M,Wind_speed_lag1M,PET_lag1M,Q_lag1M,TP_catch_lag1M,chl-a_lake_lag1M,TP_lake_lag1M,colour_lake_lag1M,PTI_lag1M,Biovolume_lag1M,CyanoBiovol_lag1M,colour_van1_lag1M,chl-a_van1_lag1M,TP_van1_lag1M,rel_res_time_lag1M,Rain_day_lag1M,Pptn_intense_lag1M,Wind_under_Q0.1_lag1M,Wind_under_Q0.2_lag1M,Wind_under_Q0.3_lag1M,Wind_under_Q0.4_lag1M,Wind_under_Q0.5_lag1M,Wind_over_Q0.5_lag1M,Wind_over_Q0.6_lag1M,Wind_over_Q0.7_lag1M,Wind_over_Q0.8_lag1M,Wind_over_Q0.9_lag1M,status_TP_lake_lag1M,status_chl-a_lake_lag1M,status_CyanoBiovol_lag1M,Month,season_2,Pptn_winterSum,Rain_day_winterSum,Pptn_intense_winterSum,PET_winterSum,Wind_under_Q0.1_winterSum,Wind_under_Q0.2_winterSum,Wind_under_Q0.3_winterSum,Wind_under_Q0.4_winterSum,Wind_under_Q0.5_winterSum,Wind_over_Q0.5_winterSum,Wind_over_Q0.6_winterSum,Wind_over_Q0.7_winterSum,Wind_over_Q0.8_winterSum,Wind_over_Q0.9_winterSum,Pptn_lag2M_sum,Pptn_lag3M_sum,Pptn_lag4M_sum,Pptn_lag5M_sum,Pptn_lag6M_sum,Rain_day_lag2M_sum,Rain_day_lag3M_sum,Rain_day_lag4M_sum,Rain_day_lag5M_sum,Rain_day_lag6M_sum,Pptn_intense_lag2M_sum,Pptn_intense_lag3M_sum,Pptn_intense_lag4M_sum,Pptn_intense_lag5M_sum,Pptn_intense_lag6M_sum,PET_lag2M_sum,PET_lag3M_sum,PET_lag4M_sum,PET_lag5M_sum,PET_lag6M_sum,Wind_under_Q0.1_lag2M_sum,Wind_under_Q0.1_lag3M_sum,Wind_under_Q0.1_lag4M_sum,Wind_under_Q0.1_lag5M_sum,Wind_under_Q0.1_lag6M_sum,Wind_under_Q0.2_lag2M_sum,Wind_under_Q0.2_lag3M_sum,Wind_under_Q0.2_lag4M_sum,Wind_under_Q0.2_lag5M_sum,Wind_under_Q0.2_lag6M_sum,Wind_under_Q0.3_lag2M_sum,Wind_under_Q0.3_lag3M_sum,Wind_under_Q0.3_lag4M_sum,Wind_under_Q0.3_lag5M_sum,Wind_under_Q0.3_lag6M_sum,Wind_under_Q0.4_lag2M_sum,Wind_under_Q0.4_lag3M_sum,Wind_under_Q0.4_lag4M_sum,Wind_under_Q0.4_lag5M_sum,Wind_under_Q0.4_lag6M_sum,Wind_under_Q0.5_lag2M_sum,Wind_under_Q0.5_lag3M_sum,Wind_under_Q0.5_lag4M_sum,Wind_under_Q0.5_lag5M_sum,Wind_under_Q0.5_lag6M_sum,Wind_over_Q0.5_lag2M_sum,Wind_over_Q0.5_lag3M_sum,Wind_over_Q0.5_lag4M_sum,Wind_over_Q0.5_lag5M_sum,Wind_over_Q0.5_lag6M_sum,Wind_over_Q0.6_lag2M_sum,Wind_over_Q0.6_lag3M_sum,Wind_over_Q0.6_lag4M_sum,Wind_over_Q0.6_lag5M_sum,Wind_over_Q0.6_lag6M_sum,Wind_over_Q0.7_lag2M_sum,Wind_over_Q0.7_lag3M_sum,Wind_over_Q0.7_lag4M_sum,Wind_over_Q0.7_lag5M_sum,Wind_over_Q0.7_lag6M_sum,Wind_over_Q0.8_lag2M_sum,Wind_over_Q0.8_lag3M_sum,Wind_over_Q0.8_lag4M_sum,Wind_over_Q0.8_lag5M_sum,Wind_over_Q0.8_lag6M_sum,Wind_over_Q0.9_lag2M_sum,Wind_over_Q0.9_lag3M_sum,Wind_over_Q0.9_lag4M_sum,Wind_over_Q0.9_lag5M_sum,Wind_over_Q0.9_lag6M_sum,TP_catch_lag2M_av,TP_catch_lag3M_av,Temp_lag2M_av,Temp_lag3M_av,Q_lag2M_av,Q_lag3M_av,rel_res_time_lag2M_av,rel_res_time_lag3M_av,Season,chl-a_lake_prevSummer,TP_lake_prevSummer,CyanoBiovol_prevSummer,status_chl-a_lake_prevSummer,status_TP_lake_prevSummer,status_CyanoBiovol_prevSummer,chl-a_van1_prevSummer,TP_van1_prevSummer
1981-07-31,111.45036700800001,15.62700240322581,3.529032258064516,123.37154654499997,2.8402580645161293,,7.7,26.66666666666667,,,,,,4.35,20.0,0.4701358163468087,25,4,1.0,3.0,7.0,12.0,16.0,15.0,14.0,9.0,5.0,2.0,M,HG,,111.24043253000002,12.489795393833337,4.53,107.917171796,6.387266666666667,,6.45,20.5,,,,,,2.8357142857142863,23.833333333333336,0.1988734751422992,24.0,5.0,0.0,1.0,1.0,4.0,7.0,22.0,19.0,14.0,9.0,5.0,M,HG,,7,1,408.260928725,121.0,15.0,28.031964517,29.0,48.0,53.0,74.0,91.0,88.0,75.0,65.0,45.0,22.0,170.807412424,180.30294185600013,250.86893786700003,276.264735339,295.2474231429999,44.0,54.0,72.0,88.0,104.0,7.0,8.0,11.0,12.0,12.0,196.80276951299996,229.41549933800005,233.154139517,233.15413951699995,233.15413951700003,3.0,3.0,10.0,17.0,21.0,4.0,5.0,16.0,25.0,31.0,8.0,10.0,23.0,32.0,38.0,16.0,21.0,37.0,50.0,59.0,24.0,35.0,56.0,73.0,84.0,35.0,52.0,62.0,71.0,90.0,29.0,42.0,50.0,57.0,73.0,23.0,30.0,36.0,42.0,53.0,17.0,21.0,24.0,30.0,37.0,8.0,9.0,10.0,14.0,17.0,,,11.994725920061832,9.153069669096775,5.751036559139787,6.76471402793227,0.2078051580685675,0.1888174509454177,summ,16.909206349206347,45.598412698412695,,M,PB,,7.115839947089948,22.559523809523807
1981-08-31,17.428747817999998,14.216976153870968,3.14516129032258,101.51548900200002,1.2245862068965516,,,,,,,,,,,1.3553214801644273,22,1,3.0,6.0,9.0,11.0,18.0,12.0,10.0,7.0,2.0,1.0,,,,111.45036700800001,15.62700240322581,3.529032258064516,123.37154654499997,2.8402580645161293,,7.7,26.66666666666667,,,,,,4.35,20.0,0.4701358163468087,25.0,4.0,1.0,3.0,7.0,12.0,16.0,15.0,14.0,9.0,5.0,2.0,M,HG,,8,1,408.260928725,121.0,15.0,28.031964517,29.0,48.0,53.0,74.0,91.0,88.0,75.0,65.0,45.0,22.0,222.69079953800002,282.2577794320001,291.7533088640001,362.319304875,387.71510234699986,49.0,69.0,79.0,97.0,113.0,9.0,11.0,12.0,15.0,16.0,231.28871834099994,320.17431605800004,352.78704588299996,356.5256860619999,356.525686062,1.0,4.0,4.0,11.0,18.0,4.0,7.0,8.0,19.0,28.0,8.0,15.0,17.0,30.0,39.0,16.0,28.0,33.0,49.0,62.0,23.0,40.0,51.0,72.0,89.0,37.0,50.0,67.0,77.0,86.0,33.0,43.0,56.0,64.0,71.0,23.0,32.0,39.0,45.0,51.0,14.0,22.0,26.0,29.0,35.0,7.0,10.0,11.0,12.0,16.0,,,14.058398898529575,13.205484747783153,4.6137623655914,4.780777060931899,0.3345046457445535,0.29524871082798115,summ,16.909206349206347,45.598412698412695,,M,PB,,7.115839947089948,22.559523809523807
1981-09-30,82.760151506,11.433895846,3.3633333333333337,65.958439152,0.8094666666666667,,9.5875,34.08333333333333,,,,,,2.8400000000000003,26.416666666666668,3.1418682077770743,20,4,6.0,7.0,8.0,12.0,14.0,15.0,12.0,7.0,6.0,3.0,M,HG,,17.428747817999998,14.216976153870968,3.14516129032258,101.51548900200002,1.2245862068965516,,,,,,,,,,,1.3553214801644273,22.0,1.0,3.0,6.0,9.0,11.0,18.0,12.0,10.0,7.0,2.0,1.0,,,,9,1,408.260928725,121.0,15.0,28.031964517,29.0,48.0,53.0,74.0,91.0,88.0,75.0,65.0,45.0,22.0,128.879114826,240.1195473560001,299.68652725000004,309.182056682,379.7480526929998,47.0,71.0,91.0,101.0,119.0,5.0,10.0,12.0,13.0,16.0,224.88703554699998,332.8042073430001,421.68980506,454.30253488499994,458.041175064,4.0,4.0,7.0,7.0,14.0,9.0,10.0,13.0,14.0,25.0,16.0,17.0,24.0,26.0,39.0,23.0,27.0,39.0,44.0,60.0,34.0,41.0,58.0,69.0,90.0,27.0,49.0,62.0,79.0,89.0,24.0,43.0,53.0,66.0,74.0,16.0,30.0,39.0,46.0,52.0,7.0,16.0,24.0,28.0,31.0,3.0,8.0,11.0,12.0,13.0,,,14.92198927854839,14.111257983643368,2.0324221357063426,3.4840369793597823,0.9127286482556176,0.6747769238845115,aut,16.909206349206347,45.598412698412695,,M,PB,,7.115839947089948,22.559523809523807
1981-10-31,116.66265459299998,4.211162145903225,2.867741935483872,26.299345360999997,7.167299999999999,,,,,,,,,,,0.15366947454554652,30,6,8.0,10.0,16.0,18.0,22.0,8.0,7.0,7.0,5.0,2.0,,,,82.760151506,11.433895846,3.3633333333333337,65.958439152,0.8094666666666667,,9.5875,34.08333333333333,,,,,,2.8400000000000003,26.416666666666668,3.1418682077770743,20.0,4.0,6.0,7.0,8.0,12.0,14.0,15.0,12.0,7.0,6.0,3.0,M,HG,,10,0,408.260928725,121.0,15.0,28.031964517,29.0,48.0,53.0,74.0,91.0,88.0,75.0,65.0,45.0,22.0,100.18889932399999,211.6392663320001,322.87969886200005,382.446678756,391.9422081879998,42.0,67.0,91.0,111.0,121.0,5.0,9.0,14.0,16.0,17.0,167.473928154,290.8454746990001,398.762646495,487.648244212,520.2609740370001,9.0,10.0,10.0,13.0,13.0,13.0,16.0,17.0,20.0,21.0,17.0,24.0,25.0,32.0,34.0,23.0,35.0,39.0,51.0,56.0,32.0,48.0,55.0,72.0,83.0,27.0,42.0,64.0,77.0,94.0,22.0,36.0,55.0,65.0,78.0,14.0,23.0,37.0,46.0,53.0,8.0,13.0,22.0,30.0,34.0,4.0,6.0,11.0,14.0,15.0,,,12.825435999935486,13.75929146769892,1.017026436781611,1.6247703126931157,2.2485948439707504,1.6557751680961033,aut,16.909206349206347,45.598412698412695,,M,PB,,7.115839947089948,22.559523809523807
1981-11-30,139.833773298,0.47816749346666665,4.203333333333333,5.637992400999999,10.383333333333335,,,,,,,,,,,0.11175368617349243,22,9,3.0,5.0,6.0,9.0,10.0,19.0,19.0,17.0,10.0,8.0,,,,116.66265459299998,4.211162145903225,2.867741935483872,26.299345360999997,7.167299999999999,,,,,,,,,,,0.15366947454554652,30.0,6.0,8.0,10.0,16.0,18.0,22.0,8.0,7.0,7.0,5.0,2.0,,,,11,0,408.260928725,121.0,15.0,28.031964517,29.0,48.0,53.0,74.0,91.0,88.0,75.0,65.0,45.0,22.0,199.42280609899998,216.8515539170001,328.301920925,439.54235345499995,499.1093333489998,50.0,72.0,97.0,121.0,141.0,10.0,11.0,15.0,20.0,22.0,92.25778451299998,193.7732735150001,317.14482006000003,425.06199185599996,513.9475895730001,14.0,17.0,18.0,18.0,21.0,17.0,23.0,26.0,27.0,30.0,24.0,33.0,40.0,41.0,48.0,30.0,41.0,53.0,57.0,69.0,36.0,54.0,70.0,77.0,94.0,23.0,35.0,50.0,72.0,85.0,19.0,29.0,43.0,62.0,72.0,14.0,21.0,30.0,44.0,53.0,11.0,13.0,18.0,27.0,35.0,5.0,6.0,8.0,13.0,16.0,,,7.822528995951614,9.954011381924724,3.988383333333335,3.0671176245210723,1.64776884116131,1.5502863874956825,aut,16.909206349206347,45.598412698412695,,M,PB,,7.115839947089948,22.559523809523807
1981-12-31,30.046716472999996,-10.432671640516128,3.267741935483871,0.4975711969999999,5.5708,,,,,,,,,,,0.18030746409456117,20,0,6.0,8.0,11.0,13.0,14.0,14.0,12.0,11.0,7.0,2.0,,,,139.833773298,0.47816749346666665,4.203333333333333,5.637992400999999,10.383333333333335,,,,,,,,,,,0.11175368617349243,22.0,9.0,3.0,5.0,6.0,9.0,10.0,19.0,19.0,17.0,10.0,8.0,,,,12,0,408.260928725,121.0,15.0,28.031964517,29.0,48.0,53.0,74.0,91.0,88.0,75.0,65.0,45.0,22.0,256.496427891,339.25657939700017,356.685327215,468.135694223,579.3761267529998,52.0,72.0,94.0,119.0,143.0,15.0,19.0,20.0,24.0,29.0,31.937337761999984,97.89577691400008,199.41126591600008,322.782812461,430.6999842570001,11.0,17.0,20.0,21.0,21.0,15.0,22.0,28.0,31.0,32.0,22.0,30.0,39.0,46.0,47.0,27.0,39.0,50.0,62.0,66.0,32.0,46.0,64.0,80.0,87.0,27.0,42.0,54.0,69.0,91.0,26.0,38.0,48.0,62.0,81.0,24.0,31.0,38.0,47.0,61.0,15.0,21.0,23.0,28.0,37.0,10.0,13.0,14.0,16.0,21.0,,,2.3446648196849464,5.374408495123291,8.775316666666669,6.120033333333333,0.13271158035951913,1.1357637894987043,wint,16.909206349206347,45.598412698412695,,M,PB,,7.115839947089948,22.559523809523807
1982-01-31,24.258942719,-10.293308641129032,2.3161290322580648,0.0,,,,,,,,,,,,,14,0,12.0,17.0,18.0,22.0,23.0,7.0,5.0,5.0,3.0,2.0,,,,30.046716472999996,-10.432671640516128,3.267741935483871,0.4975711969999999,5.5708,,,,,,,,,,,0.18030746409456117,20.0,0.0,6.0,8.0,11.0,13.0,14.0,14.0,12.0,11.0,7.0,2.0,,,,1,0,456.09662573800006,124.0,19.0,41.905370653999995,41.0,55.0,73.0,91.0,103.0,70.0,62.0,57.0,36.0,18.0,169.88048977100001,286.54314436400017,369.30329587,386.732043688,498.1824106959997,42.0,72.0,92.0,114.0,139.0,9.0,15.0,19.0,20.0,24.0,6.135563597999987,32.43490895900008,98.39334811100007,199.90883711300003,323.2803836580001,9.0,17.0,23.0,26.0,27.0,13.0,23.0,30.0,36.0,39.0,17.0,33.0,41.0,50.0,57.0,22.0,40.0,52.0,63.0,75.0,24.0,46.0,60.0,78.0,94.0,33.0,41.0,56.0,68.0,83.0,31.0,38.0,50.0,60.0,74.0,28.0,35.0,42.0,49.0,58.0,17.0,22.0,28.0,30.0,35.0,10.0,12.0,15.0,16.0,18.0,,,-4.97725207352473,-1.9144473337154189,7.977066666666668,7.707144444444445,0.14603057513402645,0.14857687493786642,wint,7.075,23.583333333333336,,HG,M,,3.3404761904761906,22.555555555555557
1982-02-28,41.91803568300001,-3.557934292214285,2.7107142857142854,0.553675104,1.5581904761904763,,,,,,,,,,,0.8199358065287309,19,0,9.0,11.0,15.0,18.0,19.0,7.0,7.0,7.0,5.0,2.0,,,,24.258942719,-10.293308641129032,2.3161290322580648,0.0,,,,,,,,,,,,,14.0,0.0,12.0,17.0,18.0,22.0,23.0,7.0,5.0,5.0,3.0,2.0,,,,2,0,456.09662573800006,124.0,19.0,41.905370653999995,41.0,55.0,73.0,91.0,103.0,70.0,62.0,57.0,36.0,18.0,54.30565919200001,194.1394324900002,310.802087083,393.562238589,410.99098640699964,34.0,56.0,86.0,106.0,128.0,0.0,9.0,15.0,19.0,20.0,0.49757119699998764,6.135563598000086,32.43490895900007,98.39334811100001,199.90883711300015,18.0,21.0,29.0,35.0,38.0,25.0,30.0,40.0,47.0,53.0,29.0,35.0,51.0,59.0,68.0,35.0,44.0,62.0,74.0,85.0,37.0,47.0,69.0,83.0,101.0,21.0,40.0,48.0,63.0,75.0,17.0,36.0,43.0,55.0,65.0,16.0,33.0,40.0,47.0,54.0,10.0,20.0,25.0,31.0,33.0,4.0,12.0,14.0,17.0,18.0,,,-10.36299014082258,-6.749270929392838,,,,,wint,7.075,23.583333333333336,,HG,M,,3.3404761904761906,22.555555555555557
1982-03-31,103.37650297200001,0.7109563828064516,3.567741935483871,8.916786591,10.188967741935484,85.0,,51.75,,,,,,,32.666666666666664,0.19054860325838519,19,4,3.0,4.0,7.0,11.0,15.0,15.0,12.0,10.0,6.0,2.0,PB,,,41.91803568300001,-3.557934292214285,2.7107142857142854,0.553675104,1.5581904761904763,,,,,,,,,,,0.8199358065287309,19.0,0.0,9.0,11.0,15.0,18.0,19.0,7.0,7.0,7.0,5.0,2.0,,,,3,0,456.09662573800006,124.0,19.0,41.905370653999995,41.0,55.0,73.0,91.0,103.0,70.0,62.0,57.0,36.0,18.0,66.176978402,96.22369487500018,236.05746817300005,352.72012276600003,435.4802742719997,33.0,53.0,75.0,105.0,125.0,0.0,0.0,9.0,15.0,19.0,0.5536751039999877,1.051246301000087,6.689238702000072,32.98858406300002,98.94702321500013,21.0,27.0,30.0,38.0,44.0,28.0,36.0,41.0,51.0,58.0,33.0,44.0,50.0,66.0,74.0,40.0,53.0,62.0,80.0,92.0,42.0,56.0,66.0,88.0,102.0,14.0,28.0,47.0,55.0,70.0,12.0,24.0,43.0,50.0,62.0,12.0,23.0,40.0,47.0,54.0,8.0,15.0,25.0,30.0,36.0,4.0,6.0,14.0,16.0,19.0,,,-6.925621466671658,-8.094638191286489,,,,,spr,7.075,23.583333333333336,,HG,M,,3.3404761904761906,22.555555555555557
1982-04-30,30.516399743999997,4.4919951811,4.226666666666667,35.013515044,14.319600000000001,53.0,1.1,40.75,,,,,,1.95,46.85714285714285,0.0803979857603241,11,1,2.0,2.0,5.0,8.0,10.0,20.0,17.0,14.0,11.0,5.0,PB,HG,,103.37650297200001,0.7109563828064516,3.567741935483871,8.916786591,10.188967741935484,85.0,,51.75,,,,,,,32.666666666666664,0.19054860325838519,19.0,4.0,3.0,4.0,7.0,11.0,15.0,15.0,12.0,10.0,6.0,2.0,PB,,,4,1,456.09662573800006,124.0,19.0,41.905370653999995,41.0,55.0,73.0,91.0,103.0,70.0,62.0,57.0,36.0,18.0,145.294538655,169.55348137400017,199.60019784700003,339.4339711450001,456.09662573799966,38.0,52.0,72.0,94.0,124.0,4.0,4.0,4.0,13.0,19.0,9.470461694999987,9.470461695000086,9.968032892000071,15.60602529300002,41.90537065400014,12.0,24.0,30.0,33.0,41.0,15.0,32.0,40.0,45.0,55.0,22.0,40.0,51.0,57.0,73.0,29.0,51.0,64.0,73.0,91.0,34.0,57.0,71.0,81.0,103.0,22.0,29.0,43.0,62.0,70.0,19.0,24.0,36.0,55.0,62.0,17.0,22.0,33.0,50.0,57.0,11.0,14.0,21.0,31.0,36.0,4.0,6.0,8.0,16.0,18.0,,,-1.4234889547039167,-4.380095516845629,5.87357910906298,,0.5052422048935576,,spr,7.075,23.583333333333336,,HG,M,,3.3404761904761906,22.555555555555557
1982-05-31,93.44076526,9.315774916806452,3.8258064516129036,76.10077785800001,5.8672499999999985,34.0,3.5999999999999996,35.333333333333336,,,,,,2.4333333333333336,32.2,0.1814800047754608,22,5,2.0,4.0,5.0,7.0,13.0,17.0,12.0,9.0,7.0,4.0,M,HG,,30.516399743999997,4.4919951811,4.226666666666667,35.013515044,14.319600000000001,53.0,1.1,40.75,,,,,,1.95,46.85714285714285,0.0803979857603241,11.0,1.0,2.0,2.0,5.0,8.0,10.0,20.0,17.0,14.0,11.0,5.0,PB,HG,,5,1,456.09662573800006,124.0,19.0,41.905370653999995,41.0,55.0,73.0,91.0,103.0,70.0,62.0,57.0,36.0,18.0,133.892902716,175.81093839900018,200.069881118,230.1165975910001,369.9503708889997,30.0,49.0,63.0,83.0,105.0,5.0,5.0,5.0,5.0,14.0,43.930301634999985,44.483976739000084,44.48397673900007,44.98154793600002,50.619540337000146,5.0,14.0,26.0,32.0,35.0,6.0,17.0,34.0,42.0,47.0,12.0,27.0,45.0,56.0,62.0,19.0,37.0,59.0,72.0,81.0,25.0,44.0,67.0,81.0,91.0,35.0,42.0,49.0,63.0,82.0,29.0,36.0,41.0,53.0,72.0,24.0,31.0,36.0,47.0,64.0,17.0,22.0,25.0,32.0,42.0,7.0,9.0,11.0,13.0,21.0,69.0,,2.601475781953226,0.5483390905640485,12.254283870967743,8.688919406041988,0.13547329450935425,0.36362746518247974,spr,7.075,23.583333333333336,,HG,M,,3.3404761904761906,22.555555555555557
1982-06-30,26.907052238,13.508586495866668,3.5533333333333323,109.282031467,1.2495333333333332,,9.2,39.0,,,,,,3.1,29.928571428571427,1.37187602739715,14,1,0.0,4.0,5.0,10.0,14.0,16.0,14.0,11.0,3.0,1.0,PB,HG,,93.44076526,9.315774916806452,3.8258064516129036,76.10077785800001,5.8672499999999985,34.0,3.5999999999999996,35.333333333333336,,,,,,2.4333333333333336,32.2,0.1814800047754608,22.0,5.0,2.0,4.0,5.0,7.0,13.0,17.0,12.0,9.0,7.0,4.0,M,HG,,6,1,456.09662573800006,124.0,19.0,41.905370653999995,41.0,55.0,73.0,91.0,103.0,70.0,62.0,57.0,36.0,18.0,123.957165004,227.3336679760002,269.25170365900004,293.5106463780001,323.55736285099977,33.0,52.0,71.0,85.0,105.0,6.0,10.0,10.0,10.0,10.0,111.11429290199999,120.03107949300009,120.58475459700009,120.58475459700004,121.08232579400016,4.0,7.0,16.0,28.0,34.0,6.0,10.0,21.0,38.0,46.0,10.0,17.0,32.0,50.0,61.0,15.0,26.0,44.0,66.0,79.0,23.0,38.0,57.0,80.0,94.0,37.0,52.0,59.0,66.0,80.0,29.0,41.0,48.0,53.0,65.0,23.0,33.0,40.0,45.0,56.0,18.0,24.0,29.0,32.0,39.0,9.0,11.0,13.0,15.0,17.0,43.5,57.333333333333336,6.903885048953226,4.839575493570961,10.093425,10.125272580645161,0.13093899526789204,0.15080886459805634,summ,7.075,23.583333333333336,,HG,M,,3.3404761904761906,22.555555555555557
1982-07-31,30.658415815999998,17.534328733870975,3.690322580645161,132.84604169399998,0.4855333333333332,57.0,,,,,,,,,,2.7926360506244756,11,1,0.0,1.0,2.0,8.0,12.0,19.0,15.0,8.0,5.0,0.0,,,,26.907052238,13.508586495866668,3.5533333333333323,109.282031467,1.2495333333333332,,9.2,39.0,,,,,,3.1,29.928571428571427,1.37187602739715,14.0,1.0,0.0,4.0,5.0,10.0,14.0,16.0,14.0,11.0,3.0,1.0,PB,HG,,7,1,456.09662573800006,124.0,19.0,41.905370653999995,41.0,55.0,73.0,91.0,103.0,70.0,62.0,57.0,36.0,18.0,120.347817498,150.86421724200022,254.24072021400005,296.1587558970001,320.41769861599977,36.0,47.0,66.0,85.0,99.0,6.0,7.0,11.0,11.0,11.0,185.38280932499998,220.39632436900007,229.31311096000007,229.86678606400005,229.86678606400014,2.0,4.0,7.0,16.0,28.0,8.0,10.0,14.0,25.0,42.0,10.0,15.0,22.0,37.0,55.0,17.0,25.0,36.0,54.0,76.0,27.0,37.0,52.0,71.0,94.0,33.0,53.0,68.0,75.0,82.0,26.0,43.0,55.0,62.0,67.0,20.0,34.0,44.0,51.0,56.0,10.0,21.0,27.0,32.0,35.0,5.0,10.0,12.0,14.0,16.0,,,11.41218070633656,9.105452197924366,3.5583916666666653,7.145461111111111,0.7766780160863049,0.5445846726443113,summ,7.075,23.583333333333336,,HG,M,,3.3404761904761906,22.555555555555557
1982-08-31,101.58088440799999,15.584898673225805,3.8612903225806456,107.64245108600001,0.20335483870967744,,7.983333333333333,25.166666666666664,30.0,,,,20.0,2.966666666666667,15.666666666666664,5.539599336853604,22,5,0.0,3.0,6.0,10.0,15.0,16.0,14.0,13.0,10.0,4.0,M,HG,,30.658415815999998,17.534328733870975,3.690322580645161,132.84604169399998,0.4855333333333332,57.0,,,,,,,,,,2.7926360506244756,11.0,1.0,0.0,1.0,2.0,8.0,12.0,19.0,15.0,8.0,5.0,0.0,,,,8,1,456.09662573800006,124.0,19.0,41.905370653999995,41.0,55.0,73.0,91.0,103.0,70.0,62.0,57.0,36.0,18.0,57.56546805399998,151.0062333140002,181.522633058,284.8991360300001,326.81717171299977,25.0,47.0,58.0,77.0,96.0,2.0,7.0,8.0,12.0,12.0,242.12807316099997,318.2288510190001,353.2423660630001,362.159152654,362.7128277580001,0.0,2.0,4.0,7.0,16.0,5.0,9.0,11.0,15.0,26.0,7.0,12.0,17.0,24.0,39.0,18.0,25.0,33.0,44.0,62.0,26.0,39.0,49.0,64.0,83.0,35.0,52.0,72.0,87.0,94.0,29.0,41.0,58.0,70.0,77.0,19.0,28.0,42.0,52.0,59.0,8.0,15.0,26.0,32.0,37.0,1.0,5.0,10.0,12.0,14.0,,,15.521457614868819,13.45289671551469,0.8675333333333328,2.5341055555555543,2.0822560390108125,1.4486640275990286,summ,7.075,23.583333333333336,,HG,M,,3.3404761904761906,22.555555555555557
1982-09-30,111.463660689,11.116838256766666,4.106666666666667,65.085451936,1.7832666666666666,,5.262499999999999,11.25,27.5,,,,34.0,1.9,12.5,1.9403032143156536,28,7,1.0,2.0,4.0,6.0,9.0,20.0,17.0,13.0,10.0,4.0,HG,HG,,101.58088440799999,15.584898673225805,3.8612903225806456,107.64245108600001,0.20335483870967744,,7.983333333333333,25.166666666666664,30.0,,,,20.0,2.966666666666667,15.666666666666664,5.539599336853604,22.0,5.0,0.0,3.0,6.0,10.0,15.0,16.0,14.0,13.0,10.0,4.0,M,HG,,9,1,456.09662573800006,124.0,19.0,41.905370653999995,41.0,55.0,73.0,91.0,103.0,70.0,62.0,57.0,36.0,18.0,132.23930022399998,159.14635246200018,252.58711772199996,283.103517466,386.4800204379997,33.0,47.0,69.0,80.0,99.0,6.0,7.0,12.0,13.0,17.0,240.48849277999997,349.7705242470001,425.87130210500004,460.884817149,469.80160374000013,0.0,0.0,2.0,4.0,7.0,4.0,8.0,12.0,14.0,18.0,8.0,13.0,18.0,23.0,30.0,18.0,28.0,35.0,43.0,54.0,27.0,41.0,54.0,64.0,79.0,35.0,51.0,68.0,88.0,103.0,29.0,43.0,55.0,72.0,84.0,21.0,32.0,41.0,55.0,65.0,15.0,18.0,25.0,36.0,42.0,4.0,5.0,9.0,14.0,16.0,,,16.559613703548386,15.542604634321139,0.344444086021505,0.6461405017921141,4.166117693739039,3.2347038049584094,aut,7.075,23.583333333333336,,HG,M,,3.3404761904761906,22.555555555555557
1982-10-31,84.62361379800001,5.919030324774193,3.7096774193548385,31.337034702000004,5.823833333333335,,2.9000000000000004,14.0,22.5,,,,25.0,1.375,13.666666666666664,0.19029677780899143,27,4,5.0,6.0,8.0,12.0,15.0,16.0,16.0,15.0,7.0,4.0,HG,HG,,111.463660689,11.116838256766666,4.106666666666667,65.085451936,1.7832666666666666,,5.262499999999999,11.25,27.5,,,,34.0,1.9,12.5,1.9403032143156536,28.0,7.0,1.0,2.0,4.0,6.0,9.0,20.0,17.0,13.0,10.0,4.0,HG,HG,,10,0,456.09662573800006,124.0,19.0,41.905370653999995,41.0,55.0,73.0,91.0,103.0,70.0,62.0,57.0,36.0,18.0,213.04454509699997,243.7029609130002,270.610013151,364.050778411,394.5671781549997,50.0,61.0,75.0,97.0,108.0,12.0,13.0,14.0,19.0,20.0,172.727903022,305.573944716,414.85597618300005,490.95675404100007,525.9702690850002,1.0,1.0,1.0,3.0,5.0,5.0,6.0,10.0,14.0,16.0,10.0,12.0,17.0,22.0,27.0,16.0,24.0,34.0,41.0,49.0,24.0,36.0,50.0,63.0,73.0,36.0,55.0,71.0,88.0,108.0,31.0,46.0,60.0,72.0,89.0,26.0,34.0,45.0,54.0,68.0,20.0,25.0,28.0,35.0,46.0,8.0,8.0,9.0,13.0,18.0,,,13.350868464996234,14.745355221287804,0.9933107526881717,0.8240516129032253,3.7399512755846285,3.424179533931244,aut,7.075,23.583333333333336,,HG,M,,3.3404761904761906,22.555555555555557
